SK_ID_CURR,TARGET
101292,0.4062070479276649
101294,0.20245348526928886
101296,0.4355272130720111
101297,0.19461147320778857
101299,0.23204716817201956
101301,0.2279828697472454
101305,0.4280167556060384
101308,0.7592135729385158
101318,0.11285651764390589
101327,0.671844906520624
101329,0.11700771530278549
101332,0.4102257089308356
101337,0.4531014353051981
101343,0.3621974566914534
101345,0.0656465028545069
101346,0.09476251396493475
101353,0.10948138291490767
101354,0.7103163397185785
101355,0.7285678845748599
101356,0.10882188654227236
101362,0.45633786486934597
101363,0.8681711879910639
101365,0.16278164763242114
101366,0.4642553419417994
101367,0.6499738898035919
101368,0.12922645300527144
101374,0.6332217638897449
101380,0.12294137943950703
101383,0.2411107860894139
101398,0.2065600365640039
101399,0.8215017668226247
101401,0.6784232329855463
101412,0.590766434246416
101426,0.28759505825792764
101427,0.824989987447331
101428,0.6082989574964018
101429,0.6054656102029313
101434,0.28267183430953013
101440,0.6149552939815122
101448,0.41159099408375627
101449,0.3381292160465464
101465,0.36319071373695366
101467,0.19264625062406132
101472,0.38470129583997104
101478,0.6211777413923968
101497,0.3112286100751066
101504,0.24123039434964572
101547,0.07900338201131739
101548,0.5699290966887407
101555,0.6646274759492926
101570,0.17667052202014286
101572,0.3977018296455355
101578,0.3236993842231469
101580,0.7369884692777321
101588,0.7336999370450673
101602,0.3332409971990324
101610,0.6400446700333527
101614,0.299871903757217
101616,0.3101174182137364
101643,0.5055239400263954
101644,0.24068954701277048
101649,0.49802133071335464
101650,0.3078134092827442
101665,0.173145929856458
101667,0.5726086468192565
101669,0.20324632285775368
101674,0.46933305583154733
101675,0.10176796632350152
101678,0.5771748127051466
101682,0.34964804869827487
101686,0.35280206981698536
101697,0.7428603242804437
101700,0.8918076554760058
101711,0.2781423618406702
101714,0.32414211077281424
101715,0.7565145444433361
101728,0.20369515206448027
101732,0.25146520732311023
101757,0.7070598804428628
101758,0.33294801550280834
101759,0.5064476185996845
101762,0.08744798584170987
101764,0.46106689140680135
101780,0.8597780995319754
101784,0.04999742822558701
101789,0.1441678788604575
101816,0.421080253645242
101819,0.1793571843089592
101827,0.05123636575347953
101863,0.4322360592248573
101867,0.1869388959559108
101870,0.10679743907861114
101873,0.6993225894520871
101878,0.522243228824293
101879,0.34842571848684156
101880,0.14528501130782426
101887,0.284552506347276
101897,0.11564447776905151
101901,0.551999183364751
101903,0.8109655597868137
101920,0.14288000136881296
101921,0.2557243007885753
101922,0.5392964898137795
101961,0.5501663286691865
101962,0.1833762449375082
101971,0.19117139262873528
101976,0.8571541935581678
102002,0.6987130946191279
102005,0.21815092516805965
102007,0.8148656191906714
102017,0.1408717428519052
102019,0.7585455907779697
102029,0.1331230523940449
102051,0.7662922068251595
102052,0.042718340120522474
102054,0.20615837334717282
102062,0.5774293845652698
102067,0.7837954594025002
102068,0.4943232282318445
102070,0.3452398414890684
102090,0.46573162037029653
102092,0.2588171479429188
102099,0.48508496101904575
102100,0.29520939806586766
102112,0.5003011281150409
102113,0.18539614051939554
102122,0.6963794213581043
102123,0.12766372676437285
102125,0.24752838206210484
102126,0.7470720706467374
102146,0.2854843139481346
102147,0.4663961417226181
102151,0.3523077226727835
102158,0.606297839711923
102159,0.25843133139759517
102162,0.48052018408843633
102165,0.24998227430636244
102166,0.15429280219370275
102174,0.12584108407907585
102193,0.6664032267767745
102198,0.34069672593459455
102205,0.3282349157792591
102206,0.13200043322088964
102218,0.15826054033741013
102221,0.22262574010600325
102230,0.34884830504160247
102238,0.23998944339627887
102248,0.27080575324198913
102252,0.8493583876673495
102259,0.3598962226624113
102262,0.6743229911837164
102273,0.6118574755010083
102286,0.5610439808617927
102293,0.10020458726743064
102294,0.19927480393639133
102296,0.3373854026965599
102298,0.5011421990115071
102303,0.23672694793712534
102309,0.4152910331281659
102315,0.1965201720288732
102340,0.13696597023367926
102342,0.40362587189332216
102344,0.2773579299115388
102346,0.5513193914324767
102347,0.07327584275334725
102374,0.21653126472618137
102380,0.29620144887367855
102387,0.1670151972911772
102393,0.32756132521505904
102403,0.15963235084938018
102413,0.20946281967411345
102414,0.05323571083602081
102415,0.21929857584576046
102416,0.6145825854507142
102439,0.412640346954478
102441,0.2163875362200703
102443,0.08130758574970737
102444,0.47985079192753055
102445,0.7595099783417391
102448,0.2524327052380391
102449,0.5160058236282778
102450,0.8034197222141745
102456,0.13810290643884834
102458,0.5533747754552926
102459,0.2281069342636244
102465,0.14552626318830175
102470,0.8043568636195019
102471,0.2627032695470488
102475,0.29408091889415966
102476,0.7735430432256787
102506,0.26386498865698366
102509,0.3063733249970583
102519,0.19111959180741858
102522,0.18268755485328608
102545,0.15396733921522926
102549,0.2965543300581283
102562,0.08268543130887547
102563,0.13700152641421903
102568,0.5781587782331403
102582,0.42561527735398813
102592,0.13883170681327958
102597,0.6199674546895787
102605,0.2769710538827615
102614,0.2426872068795058
102617,0.6065885417532597
102634,0.37334259134520675
102652,0.18425105497217734
102655,0.061452722187523956
102671,0.4561482592540569
102694,0.7180490467542551
102701,0.25385386588948017
102703,0.11586135963112722
102704,0.1659124248761756
102713,0.0891559191822493
102720,0.6542066114519136
102731,0.26655581179158155
102733,0.2855868250643379
102749,0.27155425749957823
102755,0.41987316600367747
102763,0.10159955774718572
102770,0.3724221070863584
102772,0.48787636417347063
102799,0.6574005860543416
102838,0.1208864676266068
102854,0.17199548533151524
102862,0.6315199985544799
102863,0.20308869203637264
102867,0.10625357400994216
102868,0.06087617640842864
102878,0.3780823928511897
102887,0.2818794999428246
102898,0.8129567247353456
102904,0.47444366747216377
102912,0.4041829947728978
102919,0.30633105059773
102927,0.35529134772368554
102932,0.3077134125660774
102933,0.4534239850316324
102935,0.07497979140914854
102958,0.3783635941754427
102969,0.6968949531127198
102971,0.2540910750973677
102975,0.5675454026228034
102979,0.4008824681605695
102982,0.08251803566933662
102987,0.7055798227907991
102989,0.5002620088675709
102995,0.30319873981663487
102996,0.21178512740271277
103000,0.25028295911122606
103001,0.5574233727124785
103004,0.23197710123706233
103010,0.09512784185661238
103025,0.6669315380255846
103029,0.33716205607902444
103046,0.3497011984373059
103056,0.3187226158837504
103062,0.4496346160731805
103078,0.16913116509914428
103083,0.10535705989942827
103092,0.27322974633297403
103096,0.2589815035121959
103097,0.6064743431838697
103102,0.7606115806769201
103112,0.2997176852251459
103132,0.3425303695377197
103144,0.5729364075279308
103145,0.566186573239759
103146,0.15393006300955497
103147,0.5261704088760599
103158,0.22920556886793533
103171,0.5695536073921177
103173,0.2184609003106456
103184,0.18979911590669774
103195,0.7071290579381289
103196,0.34798475489424074
103206,0.14924028953152904
103230,0.6968870410843848
103231,0.6201982758558965
103232,0.2536637634932179
103239,0.49692051614285854
103240,0.5265573255060775
103243,0.14155636916279557
103252,0.5357559969180926
103258,0.2957608224481351
103259,0.709186149405755
103279,0.18187836233604926
103280,0.07126053584015847
103286,0.09758157012907698
103287,0.8829194138598243
103290,0.19395670335190682
103298,0.1614452825706793
103315,0.07089492844365901
103319,0.3673111884237695
103334,0.5520674581410492
103336,0.25287444476029686
103345,0.26791415508527044
103368,0.2646691210298637
103371,0.7317915847293333
103377,0.17235550765261456
103398,0.0952546342269764
103404,0.38213004961516356
103408,0.6568408563536128
103410,0.3815464205837897
103418,0.14012626089241206
103420,0.768322590909806
103432,0.4990240326972147
103433,0.10069732172698022
103436,0.09737550734567822
103440,0.23351479529947905
103453,0.33315253188422506
103459,0.3445030351931417
103460,0.19916786151069013
103461,0.08308135928812287
103462,0.3383383379703685
103473,0.7018440655487284
103474,0.11703074106117642
103475,0.703933626335493
103478,0.5935152550996629
103480,0.5811583983999905
103484,0.08972744876597363
103494,0.7239876465467249
103513,0.35407815667491044
103515,0.5598911503616392
103516,0.6842293960970824
103525,0.6364887329356778
103541,0.661600504261954
103544,0.09299599955104958
103562,0.8590313871624188
103570,0.8453491994070875
103572,0.7941243342629561
103574,0.3145024565480145
103575,0.4092416555194105
103591,0.5646383076339476
103594,0.19522005671860126
103609,0.33620631337877394
103613,0.510540264534134
103614,0.12503646806718488
103615,0.24223619751690173
103624,0.38987943584686185
103625,0.7753842661221478
103628,0.7748689478101136
103629,0.24515328886212617
103647,0.307417879578973
103648,0.506644852256433
103651,0.3057343242637759
103658,0.2004525599932519
103668,0.4639009743331233
103669,0.1557510101578753
103676,0.47547764939507803
103682,0.49321324789523524
103683,0.26422394117861847
103689,0.17935633517581426
103725,0.3754434958417892
103733,0.6634640571614171
103744,0.174704182531029
103762,0.7055599246382116
103771,0.7605123044787643
103773,0.06734277027575547
103783,0.34676588087554794
103784,0.2413948798438465
103808,0.13850345229448785
103812,0.3264793040957467
103813,0.6422018804455017
103814,0.37835487271977664
103818,0.76915399881347
103824,0.11551125852806901
103828,0.17688821936805044
103830,0.8468641871156609
103840,0.10900533686082939
103842,0.6076736654442954
103847,0.7785172644338866
103848,0.42093710215980484
103851,0.197026634799581
103854,0.711754174113157
103857,0.7044174665675459
103861,0.2254667414796414
103862,0.5314203535593176
103865,0.26633687016234164
103870,0.052903819507855894
103876,0.25305304214919083
103891,0.8405724423006279
103908,0.3411192221623006
103914,0.48785786628316585
103918,0.5096988974977701
103940,0.12916908310726427
103963,0.4659713598085952
103966,0.40603367770920895
103971,0.7626022394433495
103980,0.6123177785821968
103984,0.3399205080189833
103985,0.17507631217780548
103998,0.82729618924315
104019,0.17018267234773832
104026,0.25549542351195065
104035,0.4918164993109952
104044,0.3114896889519731
104045,0.32091294765768735
104047,0.8389348515301011
104051,0.40525419276457453
104058,0.5097236004742401
104063,0.14906023373807814
104066,0.6604399469138857
104087,0.1661583788990475
104089,0.18103697261778434
104095,0.32420460100012205
104098,0.5045166095095655
104104,0.31060056818623577
104110,0.7928190754942461
104120,0.3544335888777827
104122,0.13691189472097753
104131,0.18655123130105328
104132,0.27203355401071877
104135,0.2546153821498566
104136,0.3269196610855283
104149,0.40667820078378936
104150,0.6178032999864418
104156,0.8448620884111491
104165,0.6885852990882418
104175,0.15269515615443935
104179,0.48057308336234167
104184,0.546603247255205
104206,0.2276442174211582
104216,0.7693483042382674
104230,0.7039645143503105
104257,0.14548653759799382
104272,0.25833938536499973
104273,0.5380737294742854
104278,0.16265936602269565
104294,0.45579731342891955
104295,0.13320851345141574
104297,0.40330858091632577
104298,0.3565508442218346
104308,0.2706987055701496
104318,0.2040060945680384
104319,0.6392581223896545
104320,0.6393290727206029
104327,0.5741918444794772
104334,0.28421700950565704
104344,0.2386960020250746
104350,0.24353047105684958
104351,0.6757242156526689
104354,0.19001621308182398
104369,0.6095717563858198
104376,0.6274648855523388
104381,0.1524425633369482
104384,0.512716472777116
104391,0.22218780270531266
104394,0.22651676582833277
104398,0.6189906220086985
104402,0.08918320552852545
104408,0.4325602359195996
104409,0.07250235576531962
104410,0.8976902798003431
104412,0.3712981446601375
104417,0.4798935427202148
104424,0.4982103446365496
104426,0.14936075966501577
104435,0.32560998652410716
104445,0.17659398479427868
104458,0.21003288119478747
104460,0.4460356344973924
104466,0.1871187701873603
104472,0.6129480816524369
104473,0.5611031330073003
104479,0.12136124120770683
104480,0.08767879015128885
104482,0.4179813585765623
104499,0.13757322041953168
104501,0.16931956114210656
104502,0.15533130561125127
104506,0.37699655698680773
104510,0.07129486147210846
104512,0.3667613359240675
104520,0.6715716742473051
104528,0.3421884545631278
104529,0.16415080283350006
104541,0.4272514543086683
104578,0.18236949631118846
104584,0.4457884427902006
104588,0.7237464731801554
104602,0.511496973853192
104610,0.24917925858128193
104611,0.5838156669510748
104618,0.5441805675529757
104620,0.42778826003748327
104622,0.09265972075317498
104624,0.3048375089799475
104625,0.582555420109482
104634,0.4779497105032601
104639,0.431303131659852
104646,0.11262154248370457
104647,0.2948405542377923
104652,0.08005540144546654
104670,0.5588951719436066
104677,0.15774692351706235
104685,0.46683064891854076
104691,0.19578069519796887
104696,0.503154281344587
104699,0.11526955726612624
104712,0.4677112645707682
104714,0.19453636855441725
104717,0.4566270905943632
104718,0.17795227276889236
104740,0.2759549513214613
104741,0.25341376740179167
104743,0.02403988375536206
104744,0.19952274385085217
104747,0.4153641995228175
104767,0.38797467501454164
104772,0.7114893196710774
104776,0.6910013223175423
104779,0.2000473302136201
104814,0.10444190889732236
104815,0.3217156104674326
104830,0.4403719082450302
104831,0.4835854619425372
104833,0.49167284585618676
104839,0.20078763220551976
104840,0.24735074364198342
104860,0.5157115645818334
104861,0.20872888071436713
104866,0.30203496074069297
104870,0.1395834839685042
104877,0.24905983482932678
104878,0.15361162391128494
104879,0.14470592246286004
104880,0.32948975335388875
104899,0.14484304838738044
104906,0.20589613223417655
104907,0.5110358985063956
104913,0.22931425757068435
104916,0.45418240803632626
104921,0.38647641795615123
104930,0.23256397282804836
104931,0.7835353690083492
104936,0.1545981416614246
104937,0.14154427712179748
104942,0.24005370201404186
104943,0.13653331854166179
104969,0.4689005527292658
104972,0.7785096140999
104988,0.24315319383988976
105013,0.10320947660860218
105015,0.16092020489842757
105019,0.26402090091491043
105027,0.36712521803782305
105030,0.5674439807650955
105035,0.7967205013400144
105041,0.18597376886053582
105051,0.7939076812242163
105056,0.2237936921083659
105067,0.8719934671646574
105071,0.295069992914866
105072,0.15346805955748605
105074,0.5797183297678271
105091,0.24674463813282932
105101,0.45784600975402745
105103,0.2811690079857265
105134,0.2815719793715862
105139,0.11819758433204589
105142,0.4809149054234836
105146,0.29596034433422547
105163,0.35643904597461035
105168,0.4907815977319165
105172,0.1491118278478668
105176,0.8213562571568765
105195,0.38314678700104793
105196,0.7604550850822595
105197,0.19363726382251825
105203,0.20007409265368065
105223,0.6211729374350267
105227,0.6369019914507217
105228,0.0810842608864076
105230,0.6610438173583888
105231,0.6562584481044306
105239,0.16208668641493568
105242,0.6405549035432122
105244,0.43057048066718995
105245,0.3253721628803438
105248,0.1590450775427082
105249,0.29869728569663073
105266,0.5271719500845233
105271,0.7233491774570286
105276,0.30838265041737184
105282,0.2562958425543077
105292,0.4380318722615114
105297,0.051584596731031475
105332,0.4261762027696217
105333,0.2124349014032989
105343,0.2271893881765496
105344,0.4020531616404949
105345,0.476948947184821
105357,0.2493292665732809
105359,0.5604409962736802
105366,0.28798690804659927
105367,0.4337286126520376
105370,0.03440019763929384
105377,0.25984349766870396
105390,0.2965751164203459
105399,0.07895857573014345
105403,0.6192575233988421
105404,0.32565031083804824
105414,0.1428100551684451
105417,0.5332641830068794
105425,0.7091423027184323
105452,0.5782116905511685
105454,0.4909599419771395
105456,0.3344025405166151
105470,0.2557100640768999
105471,0.18467259837421302
105483,0.4493192473826788
105493,0.51624543918317
105508,0.5035234371475914
105514,0.26945769659394553
105515,0.1954439207227157
105528,0.742955793807259
105529,0.1243525372108135
105531,0.3504100601810978
105532,0.4041190859185098
105558,0.1443356709399852
105574,0.09150565787955885
105578,0.06512016581029291
105584,0.8338874366242891
105595,0.45214429497685593
105617,0.7363397737807833
105618,0.4057280607530361
105621,0.20691375095170023
105625,0.19885307979552908
105629,0.39814901264328406
105630,0.08099622967210085
105634,0.18105416132830596
105635,0.13965276459290454
105641,0.5140269832120749
105647,0.4095694247164778
105648,0.3152494283129728
105655,0.2251428781042341
105657,0.16277092452371134
105672,0.5659046846243831
105678,0.6969899251334207
105682,0.4334850803321972
105691,0.29887178806609355
105692,0.1363604460381737
105706,0.2647705687461015
105712,0.24873944449998475
105720,0.2616414796214971
105734,0.09778270074826537
105735,0.2695041095269444
105736,0.6859045809620903
105737,0.13797825391653842
105738,0.6191128417201021
105740,0.5554411464060315
105744,0.36019797106878576
105747,0.3064402399244443
105749,0.70887310411558
105754,0.18254806217569033
105758,0.2949806545355757
105760,0.4904638929096985
105767,0.6135867430196277
105784,0.624786372807045
105791,0.11796454665427597
105802,0.7689289184363114
105807,0.6484617425773912
105809,0.3498278268587043
105816,0.3152610976768429
105817,0.13464052482211716
105824,0.7363228658340982
105832,0.3461295888109029
105856,0.20009597476878413
105865,0.25117112495358707
105899,0.7244977481598996
105906,0.21807883428170147
105916,0.38714631772248403
105923,0.3034748426208641
105937,0.34169444359084333
105965,0.21012661246258743
105966,0.4425977285091792
105968,0.29593771814035996
105973,0.15068881263678238
105976,0.7660729033311262
105978,0.4824318312746562
105979,0.24164366897109568
105991,0.45338889817241534
105998,0.674690822975412
105999,0.22377725734522558
106000,0.6820325381685041
106001,0.22514704787976675
106010,0.5496690229795617
106011,0.183773828976227
106013,0.6341880781663473
106015,0.1486743712606362
106026,0.13896351354662811
106032,0.24792205545657892
106035,0.7852742155572878
106040,0.3797991584667599
106041,0.7840600840825835
106044,0.12529663293534415
106053,0.580126280590825
106054,0.08958756010637171
106065,0.681397606307124
106081,0.23720814294287887
106083,0.4636324254845679
106087,0.22632391400915414
106090,0.6137368519485221
106101,0.18225985211106394
106102,0.4109149925863656
106109,0.3794396907473488
106116,0.6109385487956016
106150,0.0802808893843147
106155,0.5821122631271528
106166,0.15917213014667292
106176,0.7417224754417509
106189,0.22296098811339957
106199,0.7099039070650022
106205,0.4377364369386052
106206,0.5508658138442902
106211,0.167363279711757
106214,0.3853580535555845
106216,0.290614220183194
106217,0.2891744103128354
106225,0.2823267727911634
106249,0.2296318708107209
106256,0.3985600332103919
106258,0.2888218951338051
106261,0.45367005758395124
106262,0.6217130902296752
106264,0.11042078434636973
106271,0.25131894875136696
106276,0.18312456111609976
106277,0.4189152717200642
106286,0.34111422174215217
106293,0.26496440358490886
106295,0.3533513134555667
106296,0.22487648174405836
106297,0.5938305083879907
106298,0.396958581196222
106311,0.26028253060824985
106314,0.5075278101996632
106320,0.2852966384493973
106334,0.2682079712270892
106346,0.5476615403565542
106347,0.1509573442373394
106349,0.5220703481617814
106354,0.36433987733291745
106360,0.1487481263293869
106373,0.6204491013823589
106377,0.35171714829684775
106386,0.6391405843905512
106387,0.4990828601805076
106391,0.17276808417594763
106401,0.8251258562420671
106411,0.6589005908284682
106413,0.8471749689769089
106426,0.5592473413163659
106427,0.52912849808667
106428,0.5896860024972083
106434,0.3647239360669217
106438,0.20382104332247036
106440,0.11446317312376587
106441,0.22249060557467737
106452,0.48610110212892055
106453,0.42395489457536983
106454,0.3670749058980174
106457,0.6327388776932884
106484,0.21420724453585396
106488,0.6444978186624978
106491,0.6722217561073067
106514,0.6497115730542593
106527,0.48601385280154674
106528,0.20991307530448175
106529,0.06306306958308369
106534,0.6596947964805144
106550,0.7332233966895296
106577,0.31581251388367054
106585,0.534768318064253
106590,0.060104129398302106
106607,0.3038218777783821
106610,0.5685948324433512
106611,0.3555724323259925
106612,0.3527579333691099
106624,0.48242551172948817
106631,0.06370430050736056
106647,0.8516696444112636
106660,0.6440707177343137
106674,0.22458776213204976
106687,0.1934277419847012
106712,0.2589184152554828
106713,0.3696260200502205
106717,0.48039496936375703
106720,0.23006199529132568
106721,0.4944498146980342
106724,0.4441261701754133
106735,0.43690553600178395
106739,0.392748675296268
106740,0.49705409798582983
106754,0.3764641441861485
106760,0.7690263023559801
106761,0.3706909832931161
106784,0.6282583598710995
106787,0.3625294958606679
106797,0.1327443246598433
106798,0.3191111331841415
106802,0.7087712466391655
106803,0.32222434731381067
106804,0.79016949361347
106805,0.11091696613922718
106810,0.473294499417552
106812,0.7040802886185612
106813,0.555879414697977
106817,0.32893511427822997
106822,0.5201200708055174
106823,0.17560268080058103
106827,0.1277771756157127
106841,0.49891034537873924
106851,0.739420609290238
106852,0.21429165644530665
106853,0.6806222897426946
106854,0.8841627717577071
106861,0.2973862202294685
106873,0.5255113641679682
106877,0.1997247355739998
106878,0.09284913220697186
106881,0.5635595584549601
106900,0.15116586849342392
106906,0.23577239795031096
106907,0.46495766927585896
106914,0.6746666480947625
106916,0.4209016253082515
106924,0.11944768966107461
106931,0.1562615241561337
106936,0.6048400217690886
106937,0.6077195872331026
106938,0.16905191768673763
106939,0.6406701769350792
106943,0.42963847383609827
106944,0.6586490476567377
106967,0.2874437666703365
106980,0.2880454027511036
106986,0.5786274140155881
106987,0.15419941866804593
106990,0.12725841969011562
107013,0.07583850329039502
107023,0.3787865397040296
107033,0.3449278103974261
107037,0.29293917080142623
107048,0.09047126227869341
107071,0.25591293361029765
107081,0.08207973219345949
107113,0.448622250183422
107130,0.3284175943170227
107131,0.10052345461397999
107145,0.5211932893847058
107156,0.5451516972443295
107219,0.42996341673513055
107222,0.6973751118173089
107223,0.7986008766903692
107232,0.7682870800672281
107245,0.39500713569311663
107246,0.3395559054464027
107247,0.3425033415025685
107256,0.06909365830657979
107259,0.09145237568452895
107260,0.13942431803281294
107279,0.7407801048110327
107280,0.32131438420351843
107281,0.16269548694704192
107285,0.2981531458904345
107329,0.14980055762447994
107337,0.6021118812636264
107349,0.5140384040310647
107350,0.28548350963460006
107351,0.09128854001598471
107359,0.6793817853097242
107391,0.5391261272224344
107394,0.19452414516487532
107395,0.22872345294081178
107406,0.2940135211625457
107416,0.6272460641026348
107417,0.1772607835927198
107418,0.4141496758288282
107419,0.2699522876174776
107444,0.11616999009588193
107445,0.2819736351291825
107446,0.6784450095542518
107460,0.7170129782918723
107470,0.40030893179848875
107475,0.36471118504180416
107520,0.16954630134789592
107526,0.38269350398054336
107527,0.10986466992282358
107530,0.1925302423346229
107532,0.5229962758584601
107534,0.4908231570086733
107535,0.4816599994800958
107554,0.7404406031068281
107556,0.13808789228999535
107559,0.5672791422391897
107561,0.1519848044944551
107564,0.4758807846827315
107566,0.15367109391477513
107571,0.37188069493266995
107590,0.7005879582097129
107602,0.6265781234701493
107625,0.41038172671371737
107626,0.8312029275699171
107635,0.09181937474694384
107636,0.5148928664715609
107645,0.149281037560772
107652,0.7910614904810473
107655,0.28484305837848584
107668,0.3638150795375817
107670,0.39898089375395357
107677,0.04622855916253851
107680,0.683053038815382
107683,0.7547476582542796
107684,0.07992278423754998
107691,0.3935858967404957
107692,0.317582999441044
107703,0.18406346916432667
107709,0.1452581513391981
107710,0.6618160765085594
107721,0.6349313430356148
107725,0.608513792891884
107727,0.46092522673712455
107739,0.13386332839767853
107740,0.4373449158242841
107741,0.5595925830455758
107747,0.167218561818305
107765,0.8635431391157642
107768,0.05991318211238499
107775,0.42419535371371614
107782,0.826928165674967
107790,0.3195905539611978
107801,0.263165803395812
107807,0.10620580491668175
107811,0.31478441977746074
107817,0.6076380667959616
107826,0.22020984892452541
107838,0.6801042534061948
107839,0.2925199409770104
107843,0.6201479280307306
107847,0.5584099582521999
107849,0.5549854085926764
107850,0.509863471208813
107867,0.5492003680473113
107871,0.6325826758402296
107908,0.22461464698376601
107913,0.5284791178270818
107927,0.1519862499165103
107931,0.3944570082047145
107955,0.2510362521919215
107962,0.7154122446160109
107977,0.34818322003956526
107978,0.37571421680923067
107993,0.23445944375551336
108010,0.3827987097672908
108016,0.24821324620729882
108018,0.8318260039850267
108027,0.813755783095847
108045,0.7910262133422421
108069,0.7255682620333279
108082,0.2938453296581631
108089,0.45377868490126577
108092,0.15313323789369726
108106,0.2046723376565669
108112,0.6678912798442217
108120,0.6007455591253036
108122,0.7606410277008573
108135,0.1366979523708627
108170,0.25146250503881085
108171,0.40535722669548613
108177,0.09880565339947261
108180,0.5670008012826478
108183,0.1579742077478464
108184,0.24776001130467942
108185,0.5284561479932786
108192,0.45012281793383907
108195,0.6877185206034514
108196,0.678838934359665
108218,0.20325525497316846
108219,0.6201242536245458
108243,0.7047017567050958
108249,0.17267694210752352
108251,0.15371898588410246
108274,0.23894424131232078
108280,0.8141694360112794
108289,0.3545802464283518
108292,0.3092794050905794
108295,0.3685825751872287
